excel_row,route_name,normalized_address
46,"Нижнедевицкий район, Воронежская обл.","394083, Воронежская область, город Воронеж, улица Ани Максимовой, 2В"
48,"Нижнедевицкий район, Воронежская обл.","Воронежская область, город Воронеж, улица Газовая, 28"
49,"Нижнедевицкий район, Воронежская обл.","394040, Воронежская область, город Воронеж, улица Мазлумова, 25А"
51,"Нижнедевицкий район, Воронежская обл.","396892, Воронежская область, Нижнедевицкий район, село Верхнее Турово, улица Холмистая, 73"
53,"Нижнедевицкий район, Воронежская обл.","396892, Воронежская область, Нижнедевицкий район, село Верхнее Турово, улица Центральная, 19"
