excel_row,route_name,normalized_address
11,"Тамбов, Тамбовская обл.","392028, Тамбовская область, город Тамбов, Ипподромная улица, 22а"
12,"Тамбов, Тамбовская обл.","392018, Тамбовская область, город Тамбов, Мичуринская улица, 48"
