excel_row,route_name,normalized_address
6,"Эртильский район, Воронежская обл.","396110, Воронежская область, Верхнехавский район, село Верхняя Хава, улица Ленина, 46А"
7,"Эртильский район, Воронежская обл.","397482, Воронежская область, Таловский район, рабочий поселок Таловая"
8,"Эртильский район, Воронежская обл.","Ленинский проспект, 1д Левобережный район, Воронеж, 394029"
9,"Эртильский район, Воронежская обл.","396140, Воронежская область, рабочий поселок Панино, Первомайская улица, 21"
