excel_row,route_name,normalized_address
142,курск 6,"305022, Курская область, город Курск, Республиканская улица, 1, б"
146,курск 6,"305007, Курская область, город Курск, Энгельса улица, 103"
147,курск 6,"306230, Курская область, Обоянский район, город Обоянь, Курская улица, 2"
