excel_row,route_name,normalized_address
210,"Верхнехавский район, Воронежская обл.","397030, Воронежская область, Эртильский район, город Эртиль, Первомайская улица, 1В"
212,"Верхнехавский район, Воронежская обл.","396140, Воронежская область, Панинский район, рабочий поселок Панино, Железнодорожная улица, 1Б"
213,"Верхнехавский район, Воронежская обл.","396110, Воронежская область, Верхнехавский район, село Верхняя Хава, Ленина улица, 79"
215,"Верхнехавский район, Воронежская обл.","Воронежская область, Верхнехавский район, село Верхняя Хава, Ленина улица, 46"
216,"Верхнехавский район, Воронежская обл.","Воронежская область, Верхнехавский район, село Верхняя Хава, Ленина улица, 15б"
217,"Верхнехавский район, Воронежская обл.","396110, Воронежская область, Верхнехавский район, село Верхняя Хава, Буденного улица, 25"
218,"Верхнехавский район, Воронежская обл.","396305, Воронежская область, Новоусманский район, село Орлово, Свободы улица, 62а"
