excel_row,route_name,normalized_address
92,Тамбов 2,"393160, Тамбовская область, Гавриловский район, село Гавриловка 2-я, Советская улица, 4а"
93,Тамбов 2,"393383, Тамбовская область, Кирсановский район, поселок Компрессорная"
94,Тамбов 2,"393360, Тамбовская область, город Кирсанов, Буденовская улица, 44А"
95,Тамбов 2,"393362, Тамбовская область, город Кирсанов, Заводская улица, 1"
97,Тамбов 2,"393284, Тамбовская область, Рассказовский район, село Рассказово, Советская улица, 125"
98,Тамбов 2,"392000, Тамбовская область, город Тамбов, Рассказовская, 19"
99,Тамбов 2,"392000, Тамбовская область, город Тамбов, Московская улица, 19, 20"
100,Тамбов 2,"392009, Тамбовская область, город Тамбов, Елецкая улица, 19"
