excel_row,route_name,input,found,type,description,lat,lon,error
153,"Богучарский район, Воронежская обл.","396454, Воронежская область, Павловский район, село Гаврильск, Заречная улица, 89","Заречная улица, 89",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",50.422095,40.349645,
154,"Богучарский район, Воронежская обл.","396485, Воронежская область, Верхнемамонский район, село Дерезовка, Центральная улица, 101","Центральная улица, 101",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",50.080005,40.303772,
155,"Богучарский район, Воронежская обл.","396790, Воронежская область, Богучарский район, город Богучар, улица Дзержинского, 72","улица Дзержинского, 72",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",49.931646,40.547302,
156,"Богучарский район, Воронежская обл.","396730, Воронежская область, Кантемировский район, поселок Кантемировка, Комсомольская улица, 33","Комсомольская улица, 33",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",49.704034,39.831057,
157,"Богучарский район, Воронежская обл.","Воронежская область, Кантемировский район, дорога Воронеж-Луганск 271 км. слева",Воронеж городской округ,locality,"<span class=""accuracy-tag tag-locality"">🏘️ Населенный пункт — средняя точность</span>",51.614938,39.194272,
158,"Богучарский район, Воронежская обл.","396710, Воронежская область, Кантемировский район, село Михайловка, улица Крупской, 59","улица Крупской, 59",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",49.889076,39.641581,
159,"Богучарский район, Воронежская обл.","396637, Воронежская область, Россошанский район, село Первомайское, Колхозная улица, 16Б","Колхозная, 16",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",49.973143,39.952802,
160,"Богучарский район, Воронежская обл.","396643, Воронежская область, Россошанский район, село Жилино, Центральная улица, 15-а","Центральная улица, 15а",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",49.90377,39.418682,
161,"Богучарский район, Воронежская обл.","396657, Воронежская область, Россошанский район, город Россошь, Промышленная улица, 14","Промышленная улица, 14",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",50.155408,39.669585,
