excel_row,route_name,input,found,type,description,lat,lon,error
3,"Хохольский район, Воронежская обл.","396840, Воронежская область, Хохольский район, рабочий поселок Хохольский, Дорожная улица, 2Б","Дорожная улица, 2Б",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",51.595844,38.760662,
4,"Хохольский район, Воронежская обл.","Воронежская область, Хохольский район, город Хохол, Центральная улица, 21","Центральная улица, 21",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",51.561287,38.756167,
