excel_row,route_name,input,found,type,description,lat,lon,error
3,курск обл.,"305044, Курская область, город Курск, Рабочая 2-я улица, 23","Рабочая 2-я улица, 23",building,🏠 Здание — высокая точность,51.738322,36.243631,
4,курск обл.,"305022, Курская область, город Курск, Агрегатная 2-я улица, 5А","Агрегатная 2-я, 5а",building,🏠 Здание — высокая точность,51.73257,36.249213,
5,курск обл.,"305021, Курская область, город Курск, Институтская улица, 50","Институтская, 50",building,🏠 Здание — высокая точность,51.764603,36.170845,
7,курск обл.,"306704, Курская область, Касторенский район, рабочий поселок Касторное, Буденного улица, 7","улица Будённого, 7",building,🏠 Здание — высокая точность,51.826111,38.107526,
8,курск обл.,"306712, Курская область, Касторенский район, село Успенка",Успенка,adm_div,adm_div,51.816266,38.23237,
