excel_row,route_name,input,found,type,description,lat,lon,error
11,"Тамбов, Тамбовская обл.","392028, Тамбовская область, город Тамбов, Ипподромная улица, 22а","Ипподромная улица, 22а",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",52.738379,41.410542,
12,"Тамбов, Тамбовская обл.","392018, Тамбовская область, город Тамбов, Мичуринская улица, 48","Мичуринская улица, 48",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",52.737307,41.437628,
