excel_row,route_name,input,found,type,description,lat,lon,error
45,"Панинский район, Воронежская обл.","Воронежская область, город Воронеж, улица Землячки, 25","Землячки, 25",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",51.724109,39.295444,
46,"Панинский район, Воронежская обл.","394033, Воронежская область, город Воронеж, улица Землячки, 25","Землячки, 25",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",51.724109,39.295444,
47,"Панинский район, Воронежская обл.","394033, Воронежская область, город Воронеж, улица Землячки, 25","Землячки, 25",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",51.724109,39.295444,
49,"Панинский район, Воронежская обл.","394033, Воронежская область, город Воронеж, улица Землячки, 21, 207","Землячки, 21",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",51.720371,39.294492,
50,"Панинский район, Воронежская обл.","394033, Воронежская область, город Воронеж, улица Землячки, 31","Землячки, 31",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",51.728034,39.291173,
52,"Панинский район, Воронежская обл.","396160, Воронежская область, Панинский район, село Петровское, Колхозная улица, 25","Колхозная улица, 25",exact,"<span class=""accuracy-tag tag-exact"">🏠 Здание — высокая точность</span>",51.70531,40.207072,
